1740787200000000,22.38000000,22.50000000,21.05000000,21.86000000,1582538.68000000,1740873599999999,34477528.88090000,145442,802018.81000000,17481945.28500000,0
1740873600000000,21.87000000,24.99000000,21.56000000,24.95000000,5943544.61000000,1740959999999999,139096246.28030000,501795,2899560.25000000,67872144.40760000,0
1740960000000000,24.95000000,25.12000000,20.58000000,20.95000000,5065494.28000000,1741046399999999,115053851.08950000,491084,2440662.22000000,55341756.35930000,0
1741046400000000,20.96000000,21.11000000,18.84000000,20.00000000,7079770.52000000,1741132799999999,141421209.33690000,629235,3499440.25000000,69930422.46070000,0
1741132800000000,19.99000000,22.48000000,19.69000000,21.73000000,5087934.65000000,1741219199999999,106170321.92420000,384524,2554468.25000000,53323244.08800000,0
1741219200000000,21.73000000,22.57000000,20.89000000,20.99000000,3392070.57000000,1741305599999999,73529163.99970000,327922,1656401.96000000,35904386.53310000,0
1741305600000000,21.00000000,21.32000000,19.68000000,20.14000000,4832190.14000000,1741391999999999,99216520.79260000,430605,2347414.21000000,48214019.00170000,0
1741392000000000,20.14000000,21.10000000,19.42000000,20.49000000,2408378.09000000,1741478399999999,48799426.93910000,221625,1219074.03000000,24714548.23840000,0
1741478400000000,20.50000000,20.69000000,17.76000000,17.97000000,2853469.06000000,1741564799999999,53567494.22430000,261847,1317906.97000000,24757223.36420000,0
1741564800000000,17.98000000,19.06000000,16.14000000,16.26000000,5594677.27000000,1741651199999999,97887232.21780000,468913,2720513.86000000,47618722.35160000,0
1741651200000000,16.26000000,17.91000000,15.27000000,17.51000000,7468057.14000000,1741737599999999,125898176.69610000,474716,3686050.69000000,62115046.08190000,0
1741737600000000,17.51000000,18.98000000,16.95000000,18.91000000,3790676.49000000,1741823999999999,68699303.49440000,292452,1867237.75000000,33852117.09380000,0
1741824000000000,18.92000000,19.33000000,17.73000000,18.50000000,3010210.36000000,1741910399999999,56114838.33780000,254820,1491835.92000000,27829879.28820000,0
1741910400000000,18.51000000,19.31000000,18.46000000,18.58000000,2623693.56000000,1741996799999999,49382522.03370000,184398,1326350.22000000,24972407.21130000,0
1741996800000000,18.58000000,19.47000000,18.37000000,19.40000000,2550418.34000000,1742083199999999,47865003.70580000,182174,1339375.71000000,25141886.15700000,0
1742083200000000,19.39000000,19.85000000,18.12000000,18.25000000,2170899.75000000,1742169599999999,40969548.71150000,200582,1015056.92000000,19178055.97610000,0
1742169600000000,18.26000000,19.09000000,18.20000000,18.82000000,1988333.14000000,1742255999999999,36971660.98530000,164503,980174.68000000,18234865.18600000,0
1742256000000000,18.83000000,19.28000000,18.32000000,18.97000000,2168023.22000000,1742342399999999,40601532.79850000,203824,1078874.53000000,20205950.14000000,0
1742342400000000,18.97000000,20.10000000,18.84000000,19.74000000,3243124.39000000,1742428799999999,63209350.02080000,292647,1668474.64000000,32529940.61280000,0
1742428800000000,19.74000000,19.86000000,18.41000000,18.74000000,1835276.74000000,1742515199999999,34882936.57820000,153031,933356.44000000,17746606.82480000,0
1742515200000000,18.75000000,19.49000000,18.36000000,19.18000000,1398814.97000000,1742601599999999,26361091.90000000,119003,630503.40000000,11887644.19340000,0
1742601600000000,19.19000000,19.74000000,19.08000000,19.43000000,1024746.34000000,1742687999999999,19927143.81460000,86504,424488.27000000,8257723.60800000,0
1742688000000000,19.43000000,19.85000000,19.31000000,19.82000000,931913.86000000,1742774399999999,18218893.49980000,82278,466699.01000000,9126440.36610000,0
1742774400000000,19.82000000,22.14000000,19.78000000,21.48000000,3286114.76000000,1742860799999999,70137438.44960000,271256,1700767.78000000,36269342.05480000,0
1742860800000000,21.49000000,23.46000000,21.29000000,22.90000000,2480199.49000000,1742947199999999,55666156.96000000,236458,1273196.17000000,28573908.84890000,0
1742947200000000,22.91000000,23.25000000,21.83000000,22.04000000,1937359.30000000,1743033599999999,43449904.96550000,167441,917406.12000000,20614115.81780000,0
1743033600000000,22.05000000,22.38000000,21.63000000,22.02000000,1464098.29000000,1743119999999999,32253008.44960000,130407,705931.16000000,15557174.21800000,0
1743120000000000,22.03000000,22.19000000,19.77000000,20.36000000,2326905.48000000,1743206399999999,48054422.38700000,191564,1099451.77000000,22685639.86660000,0
1743206400000000,20.37000000,20.54000000,19.46000000,19.60000000,1829316.22000000,1743292799999999,36504610.33050000,154664,858915.02000000,17152022.63700000,0
1743292800000000,19.60000000,19.91000000,18.69000000,18.86000000,1847685.92000000,1743379199999999,35696938.21000000,153442,887820.71000000,17153204.05660000,0
1743379200000000,18.87000000,19.12000000,18.18000000,18.77000000,2071811.15000000,1743465599999999,38779225.20740000,191836,1079992.51000000,20218882.23440000,0
